listing_id,host_is_superhost,neighbourhood_group_cleansed,accommodates,price,review_scores_rating
726,1,Brooklyn,2,61.00,4.93
727,1,Queens,2,124.00,2
728,0,Bronx,3,180.00,5
729,0,Manhattan,1,75.00,4.95
730,0,Manhattan,1,50.00,5
731,1,Queens,4,170.00,5
732,0,Brooklyn,4,87.00,4.58
733,0,Manhattan,2,98.00,5
734,1,Manhattan,1,58.00,5
735,1,Brooklyn,2,150.00,5
736,0,Manhattan,1,47.00,4.68
737,0,Brooklyn,1,55.00,4.79
738,0,Brooklyn,1,112.00,4.86
739,1,Brooklyn,2,281.00,5
740,1,Queens,1,95.00,5
741,1,Brooklyn,2,325.00,5
742,0,Manhattan,2,60.00,4.43
743,0,Queens,2,45.00,4.61
744,0,Queens,5,125.00,4.66
745,0,Brooklyn,3,71.00,5
746,0,Bronx,2,42.00,5
747,1,Brooklyn,2,126.00,4.83
748,1,Brooklyn,2,121.00,4.84
749,1,Queens,1,82.00,5
750,1,Queens,2,440.00,4.91
751,1,Brooklyn,6,325.00,4.96
752,0,Queens,2,52.00,4.78
753,1,Queens,2,160.00,4.8
754,1,Brooklyn,2,60.00,4.81
755,0,Manhattan,6,600.00,4.65
756,0,Brooklyn,4,292.00,5
757,0,Manhattan,2,487.00,5
758,1,Brooklyn,4,293.00,5
759,0,Brooklyn,2,61.00,4.68
760,0,Brooklyn,5,192.00,4.92
761,0,Staten Island,4,160.00,4.46
762,0,Brooklyn,2,130.00,4.89
763,0,Brooklyn,2,180.00,4.25
764,1,Brooklyn,2,55.00,5
765,1,Brooklyn,4,150.00,4.84
766,0,Queens,2,111.00,4.77
767,1,Brooklyn,5,125.00,4.75
768,0,Queens,2,32.00,5
769,0,Brooklyn,2,66.00,5
770,0,Brooklyn,6,130.00,4.86
771,0,Brooklyn,2,92.00,4.57
772,1,Brooklyn,2,117.00,4.84
773,0,Bronx,4,283.00,5
774,0,Brooklyn,6,173.00,4.72
775,1,Manhattan,1,79.00,5
776,1,Queens,2,70.00,4.96
777,0,Manhattan,2,40.00,5
778,0,Brooklyn,2,48.00,3.25
779,0,Queens,1,45.00,4.46
780,0,Bronx,1,75.00,5
781,1,Queens,4,185.00,4.83
782,0,Manhattan,2,70.00,4.83
783,0,Queens,2,74.00,4.81
784,1,Brooklyn,2,108.00,4.89
785,1,Queens,6,430.00,4.93
786,0,Manhattan,2,450.00,4.76
787,1,Brooklyn,1,78.00,4.82
788,0,Queens,2,60.00,4.82
789,1,Queens,1,63.00,4.94
790,0,Brooklyn,4,177.00,4.88
791,0,Queens,2,99.00,4.67
792,1,Brooklyn,2,115.00,5
793,1,Brooklyn,2,40.00,4.89
794,1,Brooklyn,1,35.00,4.5
795,0,Queens,9,171.00,4.82
796,0,Brooklyn,2,47.00,4
797,0,Queens,2,70.00,4.53
798,0,Manhattan,2,140.00,5
799,1,Manhattan,2,73.00,4.6
800,1,Brooklyn,1,76.00,4.81
801,0,Manhattan,2,38.00,4.67
802,1,Brooklyn,4,120.00,4.58
803,1,Brooklyn,2,132.00,4.95
804,0,Brooklyn,2,167.00,4.94
805,1,Brooklyn,2,138.00,4.83
806,1,Queens,2,68.00,4.94
807,0,Manhattan,4,171.00,4.09
808,0,Manhattan,4,150.00,4.92
809,0,Brooklyn,1,48.00,5
810,0,Brooklyn,6,285.00,4.85
811,0,Manhattan,2,121.00,4.43
812,0,Brooklyn,2,375.00,4.9
813,0,Manhattan,6,319.00,4.75
814,1,Bronx,2,125.00,4.55
815,0,Manhattan,2,63.00,4.76
816,1,Queens,2,137.00,4.98
817,1,Brooklyn,1,84.00,4.86
818,0,Brooklyn,2,125.00,5
819,0,Manhattan,4,136.00,4.86
820,0,Brooklyn,2,109.00,4.64
821,0,Brooklyn,2,118.00,4.49
822,0,Brooklyn,4,116.00,4.61
823,0,Manhattan,2,105.00,5
824,1,Queens,3,170.00,4.95
825,0,Brooklyn,2,247.00,4.89
826,1,Queens,2,113.00,4.5
827,0,Brooklyn,6,120.00,4.76
828,0,Brooklyn,4,154.00,4.25
829,1,Manhattan,4,185.00,4.88
830,1,Manhattan,3,121.00,5
831,0,Brooklyn,6,300.00,4.96
832,1,Queens,4,200.00,4.82
833,0,Queens,1,28.00,4.8
834,0,Brooklyn,5,260.00,4.71
835,1,Brooklyn,2,169.00,5
836,0,Brooklyn,2,145.00,4.48
837,1,Brooklyn,8,210.00,4.95
838,1,Brooklyn,1,90.00,5
839,0,Brooklyn,2,90.00,4.71
840,1,Manhattan,4,150.00,4.92
841,1,Brooklyn,5,141.00,5
842,1,Queens,2,136.00,4.91
843,1,Staten Island,5,180.00,5
844,0,Manhattan,2,65.00,4.85
845,1,Queens,1,90.00,4.98
846,1,Queens,2,97.00,4.78
847,1,Brooklyn,5,140.00,4.87
848,0,Queens,2,107.00,4.63
849,1,Brooklyn,4,176.00,4.98
850,0,Queens,1,70.00,4.79
851,0,Manhattan,2,150.00,4.72
852,1,Queens,1,58.00,5
853,0,Manhattan,1,40.00,4
854,1,Manhattan,2,93.00,4.86
855,0,Manhattan,4,115.00,5
856,0,Manhattan,4,82.00,4.85
857,0,Brooklyn,2,75.00,4.78
858,0,Queens,2,51.00,4.83
859,0,Brooklyn,2,155.00,4.87
860,0,Manhattan,2,70.00,4.63
861,1,Queens,6,225.00,4.86
862,1,Queens,2,179.00,5
863,0,Queens,1,43.00,4
864,1,Queens,3,115.00,4.96
865,1,Manhattan,2,130.00,4.98
866,1,Queens,2,150.00,4.94
867,0,Bronx,2,285.00,4.57
868,0,Brooklyn,3,75.00,4.82
869,1,Manhattan,2,89.00,4.6
870,1,Bronx,2,81.00,4.73
871,0,Manhattan,4,96.00,5
872,0,Queens,2,80.00,5
873,0,Brooklyn,2,70.00,4.85
874,0,Queens,4,199.00,4.45
875,1,Brooklyn,2,244.00,4.87
876,1,Brooklyn,3,400.00,4.86
877,0,Brooklyn,1,62.00,4.81
878,0,Brooklyn,2,125.00,4.73
879,0,Brooklyn,2,75.00,4.83
880,1,Brooklyn,4,275.00,4.95
881,0,Queens,2,100.00,1
882,1,Queens,3,140.00,4.95
883,0,Brooklyn,3,214.00,4.54
884,0,Queens,1,72.00,4.79
885,1,Queens,2,180.00,4.97
886,1,Brooklyn,6,259.00,4.84
887,0,Brooklyn,2,129.00,4.42
888,0,Bronx,1,50.00,4.43
889,1,Brooklyn,2,79.00,4.97
890,1,Queens,2,121.00,4.81
891,0,Brooklyn,2,129.00,4.8
892,0,Manhattan,2,140.00,5
893,1,Bronx,2,146.00,4.96
894,0,Manhattan,4,299.00,4
895,0,Manhattan,4,85.00,4.75
896,1,Queens,1,108.00,5
897,1,Brooklyn,6,367.00,4.62
898,0,Brooklyn,6,390.00,4.83
899,1,Brooklyn,2,356.00,5
900,1,Manhattan,2,195.00,4.97
901,0,Queens,1,32.00,4
902,0,Brooklyn,5,319.00,4.29
903,0,Manhattan,2,114.00,5
904,0,Manhattan,2,118.00,4.67
905,0,Queens,2,111.00,4.76
906,1,Brooklyn,6,190.00,4.77
907,0,Queens,2,67.00,4.51
908,0,Brooklyn,2,147.00,4.81
909,1,Queens,2,121.00,4.88
910,0,Manhattan,4,75.00,4.73
911,1,Bronx,2,226.00,5
912,0,Queens,2,90.00,4.76
913,0,Manhattan,4,115.00,4.57
914,1,Brooklyn,2,195.00,4.9
915,0,Brooklyn,2,70.00,4.74
916,0,Brooklyn,4,125.00,4.47
917,0,Queens,2,75.00,4.81
918,0,Brooklyn,3,200.00,4.85
919,0,Manhattan,4,220.00,5
920,0,Queens,2,105.00,4.74
921,0,Queens,1,53.00,4.73
922,0,Brooklyn,6,165.00,4.9
923,0,Brooklyn,4,375.00,4.75
924,0,Queens,2,175.00,4.47
925,1,Queens,3,200.00,4.8
926,1,Brooklyn,2,200.00,4.93
927,1,Brooklyn,2,245.00,4.87
928,0,Brooklyn,2,173.00,4.88
929,0,Queens,1,78.00,5
930,1,Brooklyn,4,150.00,4.84
931,0,Brooklyn,4,250.00,4.21
932,1,Queens,5,158.00,5
933,1,Queens,2,62.00,4.75
934,1,Brooklyn,2,140.00,4.88
935,1,Queens,1,54.00,4.9
936,0,Brooklyn,4,105.00,4.95
937,1,Queens,7,173.00,5
938,0,Manhattan,2,80.00,4.78
939,0,Manhattan,2,39.00,4
940,0,Brooklyn,4,120.00,4.74
941,0,Queens,2,80.00,4.72
942,0,Brooklyn,2,129.00,4.1
943,0,Brooklyn,2,117.00,4.5
944,0,Brooklyn,1,60.00,4.92
945,0,Manhattan,2,36.00,4
946,0,Bronx,2,98.00,5
947,1,Brooklyn,8,700.00,4.96
948,0,Brooklyn,2,70.00,4.77
949,1,Brooklyn,1,150.00,5
950,0,Manhattan,2,101.00,5
951,0,Bronx,2,88.00,4.78
952,1,Brooklyn,8,350.00,4.89
953,0,Manhattan,2,98.00,4
954,0,Queens,2,55.00,4.72
955,0,Brooklyn,12,553.00,4.93
956,1,Brooklyn,2,194.00,4.86
957,0,Queens,2,129.00,4.98
958,0,Manhattan,1,47.00,5
959,1,Manhattan,4,315.00,4.77
960,1,Brooklyn,3,120.00,4.95
961,0,Manhattan,8,170.00,4.71
962,0,Brooklyn,6,350.00,4.53
963,1,Brooklyn,8,210.00,4.88
964,1,Brooklyn,2,133.00,4.73
965,0,Brooklyn,2,160.00,4.78
966,0,Manhattan,5,150.00,5
967,1,Queens,2,123.00,4.78
968,1,Queens,4,136.00,4.79
969,1,Brooklyn,5,325.00,4.71
970,0,Manhattan,2,80.00,4.75
971,1,Brooklyn,3,180.00,4.9
972,1,Manhattan,2,226.00,4.85
973,1,Brooklyn,2,159.00,4.9
974,1,Manhattan,1,139.00,5
975,0,Manhattan,2,155.00,4.29
976,0,Queens,3,110.00,4.33
977,0,Queens,2,60.00,4.74
978,0,Manhattan,2,107.00,4.84
979,0,Bronx,4,103.00,4.57
980,0,Brooklyn,2,125.00,5
981,1,Queens,2,80.00,4.73
982,0,Brooklyn,1,54.00,3.75
983,0,Brooklyn,3,160.00,4.71
984,0,Queens,2,55.00,5
985,1,Queens,1,58.00,5
986,0,Manhattan,4,125.00,4.85
987,0,Brooklyn,2,125.00,5
988,1,Queens,1,74.00,4.94
989,0,Brooklyn,3,303.00,5
990,0,Manhattan,2,67.00,4.68
991,0,Manhattan,2,109.00,4.69
992,0,Queens,4,250.00,4.7
993,0,Manhattan,8,300.00,4.84
994,1,Manhattan,4,150.00,5
995,1,Brooklyn,4,249.00,4.96
996,0,Queens,1,37.00,4.2
997,1,Manhattan,2,115.00,4.91
998,0,Manhattan,3,64.00,4.48
999,0,Queens,2,75.00,4.27
1000,1,Brooklyn,4,190.00,4.78
1001,1,Queens,2,50.00,4.9
1002,1,Brooklyn,1,100.00,4.75
1003,0,Queens,2,70.00,4.72
1004,0,Brooklyn,2,75.00,4.86
1005,1,Brooklyn,3,135.00,4.72
1006,0,Brooklyn,1,40.00,5
1007,0,Bronx,4,200.00,4.45
1008,0,Manhattan,4,120.00,4.67
1009,1,Brooklyn,2,149.00,4.93
1010,0,Brooklyn,3,70.00,4.66
1011,0,Brooklyn,2,120.00,4.8
1012,1,Bronx,1,76.00,4.71
1013,1,Bronx,2,91.00,4.78
1014,0,Manhattan,2,248.00,5
1015,0,Brooklyn,1,35.00,5
1016,1,Queens,2,149.00,4.92
1017,0,Queens,2,216.00,4.66
1018,0,Brooklyn,2,350.00,4.91
1019,0,Manhattan,2,66.00,4
1020,0,Brooklyn,5,400.00,4.8
1021,0,Brooklyn,2,129.00,4.2
1022,1,Brooklyn,4,125.00,5
1023,0,Brooklyn,2,157.00,4.68
1024,0,Queens,1,50.00,4.68
1025,0,Queens,2,108.00,4.62
1026,1,Manhattan,7,699.00,4.92
1027,0,Manhattan,4,120.00,3.88
1028,1,Manhattan,2,95.00,4.86
1029,1,Brooklyn,2,226.00,4.72
1030,1,Queens,6,128.00,4.75
1031,1,Queens,2,160.00,5
1032,1,Queens,2,95.00,5
1033,1,Queens,4,269.00,4.88
1034,0,Queens,1,45.00,4.69
1035,0,Manhattan,4,441.00,4.44
1036,0,Brooklyn,5,228.00,4.81
1037,1,Brooklyn,3,105.00,4.55
1038,1,Queens,1,70.00,5
1039,0,Queens,5,115.00,3
1040,1,Brooklyn,3,125.00,5
1041,0,Queens,1,85.00,4.98
1042,1,Brooklyn,2,255.00,4.87
1043,1,Brooklyn,4,219.00,4.93
1044,1,Queens,2,165.00,5
1045,0,Queens,4,175.00,4.5
1046,1,Queens,1,54.00,4.75
1047,1,Brooklyn,6,367.00,4.79
1048,1,Queens,4,250.00,4.8
1049,0,Brooklyn,3,99.00,5
1050,0,Manhattan,2,33.00,4.6
1051,1,Brooklyn,1,140.00,4.9
1052,1,Brooklyn,5,175.00,4.88
1053,0,Brooklyn,2,120.00,4.7
1054,0,Brooklyn,4,150.00,4.32
1055,0,Bronx,2,245.00,4.33
1056,1,Queens,2,320.00,4.97
1057,0,Brooklyn,1,120.00,4.67
1058,1,Brooklyn,5,298.00,4.93
1059,0,Brooklyn,2,95.00,4.63
1060,1,Brooklyn,4,100.00,5
1061,0,Queens,2,65.00,4.55
1062,0,Brooklyn,2,149.00,4.65
1063,0,Queens,4,100.00,4.45
1064,0,Queens,3,80.00,5
1065,0,Queens,2,100.00,5
1066,1,Brooklyn,2,143.00,4.79
1067,0,Queens,2,300.00,4.8
1068,0,Staten Island,2,80.00,4.89
1069,1,Brooklyn,2,171.00,4.95
1070,0,Queens,5,300.00,5
1071,0,Brooklyn,4,200.00,4.71
1072,1,Staten Island,2,105.00,4.92
1073,1,Queens,6,320.00,5
1074,0,Brooklyn,2,149.00,4.72
1075,0,Queens,2,123.00,4.83
1076,1,Staten Island,2,105.00,4.85
1077,1,Brooklyn,2,110.00,4.89
1078,1,Queens,2,89.00,4.97
1079,1,Brooklyn,2,159.00,4.91
1080,0,Manhattan,2,87.00,4.92
1081,1,Queens,2,134.00,4.88
1082,1,Queens,4,190.00,4.91
1083,1,Staten Island,1,50.00,5
1084,1,Queens,6,207.00,4.78
1085,0,Queens,5,208.00,4.92
1086,0,Brooklyn,5,179.00,5
1087,0,Manhattan,2,150.00,5
1088,1,Brooklyn,4,99.00,4.91
1089,1,Queens,2,95.00,4.73
1090,1,Brooklyn,5,88.00,4.81
1091,1,Queens,7,363.00,4.77
1092,1,Queens,2,123.00,4.93
1093,0,Queens,5,160.00,4.97
1094,1,Manhattan,6,549.00,4.88
1095,0,Brooklyn,1,135.00,5
1096,1,Brooklyn,4,180.00,4.9
1097,0,Brooklyn,4,415.00,4.77
1098,1,Brooklyn,2,58.00,4.8
1099,1,Brooklyn,2,120.00,4.82
1100,0,Brooklyn,2,65.00,4.95
1101,0,Bronx,1,75.00,5
1102,1,Staten Island,1,80.00,4.89
1103,0,Brooklyn,1,55.00,4.63
1104,1,Brooklyn,2,150.00,4.43
1105,0,Manhattan,3,108.00,4.88
1106,1,Bronx,4,135.00,4.93
1107,1,Queens,8,347.00,4.9
1108,0,Manhattan,1,128.00,4.82
1109,1,Manhattan,2,111.00,5
1110,0,Brooklyn,2,80.00,5
1111,0,Manhattan,1,50.00,4.7
1112,1,Queens,2,136.00,4.9
1113,0,Brooklyn,1,110.00,4.56
1114,1,Queens,1,65.00,4.92
1115,1,Brooklyn,8,210.00,4.89
1116,0,Queens,4,150.00,4.87
1117,1,Brooklyn,2,143.00,4.83
1118,1,Queens,5,225.00,5
1119,0,Queens,2,74.00,4.85
1120,0,Brooklyn,5,180.00,4.9
1121,0,Queens,2,99.00,4.91
1122,0,Brooklyn,4,90.00,4.71
1123,1,Brooklyn,2,125.00,5
1124,0,Queens,5,210.00,5
1125,0,Bronx,5,150.00,4.56
1126,0,Manhattan,1,42.00,5
1127,0,Brooklyn,2,90.00,4.73
1128,0,Bronx,2,105.00,5
1129,0,Staten Island,2,94.00,4.94
1130,0,Brooklyn,2,119.00,4.72
1131,0,Bronx,4,325.00,5
1132,1,Queens,3,328.00,4.5
1133,0,Bronx,2,49.00,4.28
1134,0,Queens,7,240.00,4.89
1135,0,Manhattan,1,48.00,5
1136,0,Queens,3,130.00,4.67
1137,1,Brooklyn,2,234.00,4.99
1138,1,Brooklyn,2,55.00,4.71
1139,0,Manhattan,2,40.00,5
1140,0,Queens,2,300.00,4.59
1141,0,Brooklyn,2,155.00,4.84
1142,1,Brooklyn,2,36.00,5
1143,1,Brooklyn,4,214.00,4.9
1144,0,Brooklyn,4,85.00,4.62
1145,0,Brooklyn,1,135.00,5
1146,1,Brooklyn,4,65.00,4.73
1147,1,Staten Island,4,114.00,4.37
1148,1,Brooklyn,2,90.00,4.8
1149,1,Brooklyn,4,309.00,4.93
1150,1,Queens,2,123.00,4.92
1151,1,Manhattan,2,245.00,4.63
1152,0,Brooklyn,2,100.00,4.58
1153,1,Queens,1,87.00,4.86
1154,1,Brooklyn,2,52.00,4.83
1155,0,Queens,1,39.00,4.74
1156,0,Brooklyn,4,150.00,4.86
1157,0,Queens,2,51.00,4.2
1158,0,Bronx,5,165.00,4.33
1159,1,Brooklyn,2,40.00,4.97
1160,1,Brooklyn,3,178.00,4.81
1161,0,Staten Island,2,60.00,4.73
1162,1,Manhattan,1,52.00,5
1163,1,Brooklyn,4,238.00,4.81
1164,1,Bronx,2,99.00,4.78
1165,0,Manhattan,1,40.00,4.54
1166,1,Brooklyn,1,53.00,4.92
1167,0,Brooklyn,1,55.00,4.68
1168,0,Brooklyn,2,68.00,4.33
1169,1,Brooklyn,2,175.00,4.81
1170,0,Brooklyn,10,225.00,3.5
1171,0,Brooklyn,2,100.00,4.58
1172,1,Brooklyn,2,110.00,4.93
1173,1,Brooklyn,8,210.00,4.6
1174,0,Manhattan,1,39.00,5
1175,1,Brooklyn,6,370.00,4.87
1176,0,Bronx,4,182.00,5
1177,0,Queens,2,200.00,4.95
1178,0,Queens,2,80.00,4.87
1179,1,Brooklyn,2,55.00,4.94
1180,1,Brooklyn,2,52.00,4.69
1181,0,Queens,6,95.00,4.45
1182,0,Manhattan,6,165.00,4.59
1183,0,Brooklyn,3,60.00,4
1184,0,Queens,8,385.00,5
1185,0,Brooklyn,2,99.00,4.7
1186,0,Brooklyn,4,154.00,4.93
1187,1,Brooklyn,4,250.00,4.94
1188,1,Queens,2,97.00,4.97
1189,1,Queens,2,144.00,4.93
1190,0,Bronx,3,100.00,3
1191,0,Bronx,2,201.00,5
1192,1,Queens,2,85.00,4.97
1193,0,Queens,2,65.00,4.82
1194,0,Brooklyn,1,70.00,5
1195,1,Queens,2,113.00,4.93
1196,0,Brooklyn,2,152.00,4.79
1197,0,Manhattan,2,115.00,4.92
1198,1,Queens,2,123.00,5
1199,1,Brooklyn,2,250.00,4.96
1200,0,Queens,2,102.00,4.72
1201,0,Manhattan,1,286.00,5
1202,1,Queens,2,70.00,4.92
1203,1,Manhattan,2,110.00,4.77
1204,1,Brooklyn,4,190.00,4.9
1205,1,Manhattan,1,74.00,4.93
1206,0,Brooklyn,3,250.00,4.64
1207,0,Manhattan,2,129.00,4.58
1208,1,Queens,3,200.00,4.83
1209,0,Manhattan,3,66.00,5
1210,0,Manhattan,4,191.00,3.5
1211,1,Brooklyn,2,405.00,4.96
1212,0,Manhattan,1,65.00,4.71
1213,0,Brooklyn,6,400.00,4.79
1214,0,Manhattan,1,80.00,5
1215,0,Brooklyn,1,112.00,5
1216,1,Bronx,1,60.00,4.87
1217,1,Brooklyn,2,189.00,4.85
1218,1,Brooklyn,1,66.00,5
1219,0,Brooklyn,3,135.00,4.71
1220,1,Brooklyn,4,180.00,4.81
1221,0,Queens,2,90.00,4.67
1222,1,Manhattan,5,649.00,4.93
1223,1,Brooklyn,8,349.00,4.67
1224,0,Brooklyn,4,190.00,4.85
1225,0,Manhattan,4,300.00,4.7
1226,1,Brooklyn,1,66.00,4.8
1227,1,Manhattan,5,120.00,4.63
1228,0,Manhattan,2,215.00,4.58
1229,0,Manhattan,2,55.00,4.83
1230,0,Manhattan,4,194.00,4.61
1231,0,Manhattan,2,200.00,5
1232,0,Brooklyn,2,135.00,4.75
1233,0,Manhattan,4,199.00,4.33
1234,1,Brooklyn,1,55.00,4.86
1235,1,Manhattan,2,314.00,4.84
1236,0,Manhattan,2,289.00,4.87
1237,0,Queens,5,199.00,4.76
1238,1,Brooklyn,5,261.00,4.84
1239,0,Manhattan,2,150.00,5
1240,0,Brooklyn,2,106.00,4.87
1241,0,Brooklyn,3,110.00,4.95
1242,0,Brooklyn,4,189.00,5
1243,0,Manhattan,1,72.00,5
1244,0,Brooklyn,2,115.00,4.58
1245,0,Manhattan,6,284.00,5
1246,0,Queens,4,126.00,4.63
1247,0,Brooklyn,2,128.00,5
1248,0,Brooklyn,2,222.00,5
1249,0,Manhattan,1,68.00,5
1250,0,Queens,2,190.00,4.72
1251,0,Brooklyn,3,73.00,4.56
1252,0,Manhattan,4,263.00,4.6
1253,0,Manhattan,2,130.00,5
1254,0,Brooklyn,3,120.00,4.84
1255,0,Manhattan,4,220.00,4.75
1256,1,Brooklyn,12,210.00,4.87
1257,0,Manhattan,2,125.00,5
1258,0,Queens,2,150.00,4.75
1259,0,Manhattan,8,392.00,4.5
1260,0,Manhattan,2,119.00,4.67
1261,1,Manhattan,1,165.00,4.86
1262,1,Brooklyn,2,170.00,4.93
1263,0,Brooklyn,2,134.00,4.64
1264,0,Queens,6,388.00,5
1265,0,Brooklyn,2,70.00,4.89
1266,1,Brooklyn,2,163.00,4.82
1267,0,Brooklyn,2,39.00,1
1268,0,Queens,2,199.00,5
1269,1,Brooklyn,4,59.00,4.74
1270,0,Queens,5,400.00,4.83
1271,1,Manhattan,6,115.00,4.85
1272,0,Brooklyn,1,41.00,4.5
1273,1,Manhattan,1,178.00,4.91
1274,0,Queens,4,126.00,4.67
1275,1,Brooklyn,4,259.00,4.98
1276,0,Manhattan,2,253.00,4.89
1277,1,Brooklyn,6,240.00,4.83
1278,0,Brooklyn,1,45.00,4.33
1279,0,Brooklyn,2,361.00,4.84
1280,1,Brooklyn,2,115.00,5
1281,0,Brooklyn,2,140.00,4.33
1282,0,Manhattan,2,119.00,4.59
1283,0,Manhattan,2,144.00,4.73
1284,1,Brooklyn,6,369.00,4
1285,0,Brooklyn,2,180.00,4.95
1286,0,Queens,5,229.00,4.5
1287,0,Queens,6,170.00,4.81
1288,1,Manhattan,1,200.00,4.88
1289,1,Brooklyn,2,135.00,5
1290,1,Brooklyn,5,931.00,5
1291,1,Brooklyn,2,155.00,4.69
1292,0,Queens,3,119.00,4.6
1293,1,Brooklyn,10,453.00,4.84
1294,0,Manhattan,4,95.00,4.88
1295,0,Brooklyn,8,502.00,5
1296,0,Brooklyn,4,239.00,4.67
1297,0,Brooklyn,2,135.00,4.77
1298,1,Brooklyn,3,140.00,4.87
1299,1,Manhattan,1,150.00,4.7
1300,1,Brooklyn,6,146.00,4.62
1301,0,Queens,2,90.00,4.7
1302,0,Queens,8,289.00,4.57
1303,0,Queens,6,499.00,4.89
1304,0,Manhattan,1,115.00,4.81
1305,0,Queens,2,200.00,5
1306,0,Manhattan,1,47.00,4.56
1307,1,Brooklyn,4,188.00,4.86
1308,0,Brooklyn,2,186.00,4.66
1309,0,Brooklyn,5,489.00,4.83
1310,0,Manhattan,3,150.00,5
1311,0,Brooklyn,1,59.00,4.63
1312,0,Brooklyn,5,180.00,4.47
1313,1,Brooklyn,3,149.00,4.86
1314,0,Manhattan,2,51.00,4
1315,1,Queens,2,115.00,4.91
1316,0,Manhattan,2,51.00,5
1317,0,Brooklyn,2,133.00,4.5
1318,0,Brooklyn,5,131.00,4.64
1319,0,Brooklyn,6,200.00,4.91
1320,1,Manhattan,2,150.00,5
1321,0,Brooklyn,1,199.00,4.9
1322,1,Brooklyn,1,66.00,5
1323,0,Brooklyn,2,300.00,5
1324,1,Brooklyn,1,42.00,4.88
1325,0,Manhattan,6,640.00,5
1326,0,Brooklyn,8,364.00,5
1327,1,Brooklyn,2,144.00,5
1328,0,Manhattan,2,51.00,4
1329,0,Queens,4,180.00,4.77
1330,0,Manhattan,2,200.00,4.82
1331,1,Brooklyn,2,104.00,4.84
1332,1,Brooklyn,3,197.00,4.88
1333,1,Brooklyn,8,650.00,4.93
1334,0,Manhattan,3,188.00,4.5
1335,0,Brooklyn,1,211.00,5
1336,0,Manhattan,4,146.00,4.88
1337,0,Brooklyn,2,100.00,4.57
1338,0,Brooklyn,2,176.00,4.78
1339,1,Manhattan,2,389.00,4.91
1340,0,Brooklyn,2,175.00,4.97
1341,1,Queens,2,88.00,4.71
1342,0,Queens,2,120.00,4.75
1343,0,Brooklyn,2,200.00,5
1344,1,Manhattan,5,130.00,4.65
1345,0,Queens,8,271.00,4.88
1346,0,Manhattan,2,183.00,4.49
1347,0,Brooklyn,1,70.00,4.75
1348,1,Manhattan,3,371.00,4.84
1349,1,Queens,1,79.00,4.88
1350,0,Queens,8,850.00,4.95
1351,1,Manhattan,6,315.00,5
1352,0,Manhattan,2,138.00,4.85
1353,0,Manhattan,6,290.00,4.92
1354,1,Manhattan,6,395.00,4.63
1355,1,Brooklyn,2,220.00,4.97
1356,0,Brooklyn,3,325.00,5
1357,1,Brooklyn,1,95.00,4.84
1358,1,Brooklyn,2,73.00,4.86
1359,0,Brooklyn,2,150.00,5
1360,0,Manhattan,2,258.00,4.8
1361,1,Brooklyn,2,115.00,4.82
1362,1,Brooklyn,4,325.00,5
1363,1,Manhattan,2,170.00,4.62
1364,0,Brooklyn,4,152.00,4.86
1365,0,Brooklyn,2,79.00,4.8
1366,0,Bronx,3,90.00,4.76
1367,0,Brooklyn,2,115.00,4.75
1368,1,Brooklyn,4,200.00,4.81
1369,0,Manhattan,2,52.00,4
1370,0,Brooklyn,1,132.00,4.72
1371,1,Manhattan,2,108.00,4.92
1372,0,Manhattan,2,51.00,3.67
1373,1,Manhattan,3,599.00,4.43
1374,1,Manhattan,1,150.00,4.86
1375,0,Brooklyn,2,95.00,3
1376,0,Brooklyn,2,298.00,5
1377,0,Manhattan,2,200.00,4.79
1378,1,Queens,2,260.00,4.86
1379,0,Manhattan,2,165.00,3.5
1380,0,Queens,2,79.00,4.29
1381,0,Brooklyn,2,239.00,4.71
1382,1,Brooklyn,1,56.00,4.8
1383,0,Manhattan,2,118.00,4.25
1384,1,Manhattan,4,999.00,4.91
1385,0,Manhattan,2,211.00,1
1386,1,Manhattan,2,400.00,4.98
1387,0,Brooklyn,4,300.00,5
1388,0,Brooklyn,2,78.00,4.48
1389,0,Brooklyn,2,157.00,4.8
1390,0,Manhattan,2,174.00,4.85
1391,1,Brooklyn,2,144.00,5
1392,0,Manhattan,6,225.00,4.38
1393,0,Manhattan,2,51.00,2.33
1394,1,Brooklyn,5,500.00,4.96
1395,1,Brooklyn,1,56.00,4.77
1396,0,Queens,2,110.00,5
1397,0,Manhattan,3,1000.00,4.76
1398,1,Brooklyn,2,242.00,4.91
1399,0,Manhattan,2,116.00,4.44
1400,0,Manhattan,1,68.00,4.85
1401,1,Brooklyn,1,40.00,4.67
1402,0,Queens,8,205.00,4.32
1403,0,Brooklyn,2,75.00,4.57
1404,1,Queens,2,75.00,4.42
1405,0,Manhattan,4,179.00,4.9
1406,0,Manhattan,2,91.00,4.44
1407,1,Manhattan,2,89.00,4.74
1408,0,Brooklyn,2,75.00,5
1409,0,Manhattan,4,127.00,4.85
1410,1,Brooklyn,3,120.00,5
1411,0,Brooklyn,2,74.00,5
1412,0,Brooklyn,2,190.00,4.88
1413,0,Manhattan,3,160.00,4.91
1414,0,Manhattan,2,51.00,5
1415,0,Brooklyn,1,42.00,4.25
1416,1,Manhattan,5,469.00,4.73
1417,1,Brooklyn,7,114.00,4.74
1418,0,Queens,2,100.00,5
1419,0,Brooklyn,2,75.00,4.92
1420,1,Brooklyn,1,69.00,4.95
